time|mgrs_grid_id|gnodeb_id|cell_id|svid_tot_vid_download_dv|svid_tot_dl_vid_tcp_rtt|svid_tot_dl_vid_pkts_for_tcp_rtt|svid_tot_dl_tcp_pkts|svid_tot_dl_retrans_tcp_pkts|svid_tot_dl_vid_tcp_rtt_x_th|svid_tot_dl_vid_tcp_syn2synack_dly|svid_tot_dl_vid_tcp_est_syn2synack|svid_tot_dl_vid_tcp_synack2ack_dly|svid_tot_dl_vid_tcp_est_synack2ack|svid_tot_dl_vid_tcp_ack2data_dly|svid_tot_dl_vid_tcp_est_ack2data|total_mr_count|dl_ssb_rsrp_accumulated|dl_sinr_accumulated|ul_rsrp_accumulated|ul_sinr_accumulated|ul_ssb_rsrp_valid_count|ul_sinr_valid_count|dl_sinr_valid_count|dl_ssb_rsrp_valid_count|dl_ssb_rsrp_poor_count|dl_sinr_poor_count|dl_ssb_rsrp_and_sinr_valid_count|dl_ssb_rsrp_good_and_sinr_poor_count|dl_ssb_rsrp_poor_and_sinr_poor_count|ul_rsrp_poor_count|ul_sinr_poor_count|ul_rsrp_and_sinr_valid_count|ul_rsrp_good_and_sinr_poor_count|ul_rsrp_poor_and_sinr_poor_count|dl_cqi_cw0_accumulated|dl_cqi_cw0_count|dl_cqi_cw1_accumulated|dl_cqi_cw1_count|ul_mcs_accumulated|dl_mcs_accumulated|ul_mcs_tb_count|dl_mcs_tb_count|ul_rb_accumulated|dl_rb_accumulated|ul_rb_schd_count|dl_rb_schd_count|dl_rank1_count|dl_rank2_count|dl_rank3_count|dl_rank4_count
20260201|49QGF-107-39-50|7340008|6|3112960|134640|4080|40800|122|408|1338.31|65|542.86|52|7397.34|70|1143|-9766|1197|-11143.5|465.5|95|95|95|95|3|0|95|5|1|4|0|95|5|2|1425|95|855|57|45994|48496|397|1969|38481|76961|8250|13750|5|9|6|6
20260201|49QGF-108-39-50|7340008|8|3457536|361224|12456|99648|737|1370|249.02|19|643.99|19|6642.54|45|123|-959|36|-1108|-2|10|10|10|10|0|1|10|1|0|0|1|10|1|0|140|10|84|6|35376|84630|269|3263|55022|110043|14108|23514|20|27|6|2
20260201|49QGF-109-39-50|7340008|17|3258163.2|767260|11804|118040|1523|2833|2373.29|60|697.93|60|1340.83|59|1253|-10951|228.8|-12573.6|624|104|104|104|104|42|22|104|14|17|50|22|104|14|21|1352|104|806|62|7498|71275|1249|2686|39104|78207|5647|9412|1|23|9|1
20260201|49QGF-110-39-50|7340008|6|1584435.2|992439|15753|173283|520|2993|2093.53|58|248.01|54|202.51|8|517|-5207|460.1|-5843.7|498.8|43|43|43|43|31|0|43|1|12|37|0|43|1|16|645|43|390|26|14950|33516|405|2439|102348|204695|22265|37108|0|17|6|5
20260201|49QGF-111-39-50|7340008|3|3729817.6|339604|5756|57560|806|1036|1754.06|11|1563.29|68|5753.77|44|123|-983|42|-1131|35|10|10|10|10|0|1|10|1|0|0|1|10|1|0|140|10|84|6|25080|80574|1204|900|119252|238504|20726|34544|15|15|3|6
20260201|49QGF-112-39-50|7340008|19|1893068.8|1023035|15739|173129|2008|3305|78.8|10|1421.57|7|6417.75|25|664|-6044|126.5|-6891.5|242|55|55|55|55|28|16|55|6|11|34|16|55|6|14|715|55|429|33|15488|18792|1715|2964|3175|6349|959|1599|2|39|5|2
20260201|49QGF-113-39-50|7340008|16|2177228.8|541800|12040|120400|759|1686|389.84|25|494.4|5|2555.54|6|1384|-11799|1104|-14283|1023.5|115|115|115|115|0|0|115|17|0|0|0|115|17|0|1725|115|1035|69|9230|64988|714|1905|95116|190231|20951|34918|11|22|1|5
20260201|49QGF-114-39-50|7340008|23|1619046.4|595112|10627|116897|795|2550|1576.07|60|681.43|16|7518.05|36|1898|-18423|584.6|-21045.6|616.2|158|158|158|158|107|18|158|5|43|128|18|158|5|54|2212|158|1330|95|25100|80730|483|2048|39500|78999|8342|13903|12|1|3|2
20260201|49QGF-115-39-50|7340009|12|3721932.8|324360|4770|47700|1183|954|0.49|48|229.51|30|2597.7|76|1527|-11824|1600.2|-14363.7|990.6|127|127|127|127|0|0|127|1|0|0|0|127|1|0|1905|127|1140|76|24570|33236|1265|273|144400|288800|14807|24678|2|3|0|2
20260201|49QGF-116-39-50|7340009|16|4080947.2|80631|1581|14229|250|237|887.44|26|181.8|20|3527.94|2|2301|-17338|1420.8|-21043.2|1248|192|192|192|192|0|0|192|13|0|0|0|192|13|0|2880|192|1725|115|8632|21252|1033|3632|92327|184654|16174|26956|10|16|5|1
20260201|49QGF-117-39-50|7340009|11|2319974.4|413780|6085|48680|803|1582|581.89|37|1168.98|9|7630.58|18|1957|-17669|1141|-20114.2|2102.7|163|163|163|163|75|13|163|25|30|90|13|163|25|38|2282|163|1372|98|32525|93177|577|3058|121025|242049|14444|24073|8|1|2|6
20260201|49QGF-118-39-50|7340009|21|2596352|79458|1394|15334|207|223|733.38|7|442.12|35|1734.92|28|2355|-19071|2077.6|-22638|2724.4|196|196|196|196|0|0|196|22|0|0|0|196|22|0|2940|196|1770|118|38142|75628|1902|3358|44060|88120|7335|12225|26|31|2|4
20260201|49QGF-119-39-50|7340009|2|3626291.2|511496|7522|60176|1366|2407|1502.08|7|1267.11|44|2758.67|37|1481|-12534|98.4|-15129|123|123|123|123|123|0|46|123|2|0|0|46|123|2|0|1476|123|888|74|9072|29463|118|1268|60721|121441|9857|16429|15|2|4|1
20260201|49QGF-120-39-50|7340009|11|3673804.8|790482|13629|149919|1994|2726|131.47|39|756.39|68|322.38|29|1965|-16908|984|-19532.4|180.4|164|164|164|164|0|11|164|4|0|0|11|164|4|0|2296|164|1372|98|44225|70605|1883|3039|147039|294078|18632|31053|20|23|6|1
20260201|49QGF-121-39-50|7340009|13|3951513.6|221136|4607|41463|469|553|2169.08|44|1385.67|65|2926.3|12|1105|-8896|1518|-10515.6|1959.6|92|92|92|92|0|0|92|1|0|0|0|92|1|0|1380|92|825|55|28210|6356|551|1803|3690|7379|679|1132|28|15|0|0
20260201|49QGF-122-39-50|7340009|12|2961817.6|802845|14085|126765|1673|2958|576.97|31|780.39|71|6927.93|38|2007|-17318|901.8|-20156.9|217.1|167|167|167|167|10|27|167|11|4|12|27|167|11|5|2338|167|1400|100|38376|71422|1098|2414|125528|251055|20487|34145|0|5|10|4
20260201|49QGF-123-39-50|7340012|5|3862732.8|736470|15030|120240|1407|2405|347.92|35|1224.49|51|3862.09|15|1019|-8321|739.5|-9809|620.5|85|85|85|85|0|10|85|12|0|0|10|85|12|0|1190|85|714|51|5250|100170|1918|3882|110509|221017|14575|24291|26|2|9|0
20260201|49QGF-124-39-50|7340012|16|1867776|89607|1757|15813|258|334|1021.45|57|1230.12|69|6678.63|74|864|-7078|367.2|-8330.4|547.2|72|72|72|72|0|12|72|6|0|0|12|72|6|0|1008|72|602|43|9816|98046|1713|2632|88287|176574|13495|22492|21|7|0|4
20260201|49QGF-125-39-50|7340012|11|4300800|40352|1261|13871|112|126|1163.31|60|641.73|75|7474.46|7|1499|-10550|962.5|-12625|1375|125|125|125|125|0|2|125|13|0|0|2|125|13|0|1875|125|1125|75|32708|59584|105|3321|63312|126623|15209|25348|11|9|5|5
20260201|49QGF-126-39-50|7340012|11|4300800|595080|11020|132240|2618|2424|1913.25|60|453.99|26|5776.05|14|2073|-16331|0|-19479.8|415.2|173|173|173|173|0|52|173|45|0|0|52|173|45|0|2076|173|1248|104|3542|49704|1696|491|98287|196574|15885|26475|8|12|0|3
20260201|49QGF-127-39-50|7340012|10|3528601.6|235688|3466|34660|617|763|147.29|30|1305.47|58|1296.82|22|1776|-13631|754.8|-16842.4|251.6|148|148|148|148|0|10|148|5|0|0|10|148|5|0|2072|148|1246|89|27175|9747|545|2303|42841|85681|6060|10100|28|16|4|3
20260201|49QGF-128-39-50|7340012|22|2813644.8|599232|12484|149808|1888|1873|2278.45|3|1849.16|7|7120.29|17|1588|-12302|1240.8|-14216.4|382.8|132|132|132|132|0|0|132|8|0|0|0|132|8|0|1980|132|1185|79|38324|45304|433|1512|80036|160071|10298|17163|17|19|1|1
20260201|49QGF-129-39-50|7340012|24|3442790.4|117145|3347|30123|241|335|327.3|17|1351.04|39|1448.58|12|750|-6079|516.6|-7434|371.7|63|63|63|63|0|0|63|11|0|0|0|63|11|0|945|63|570|38|21554|30632|916|3916|72663|145326|11111|18518|1|28|1|2
20260201|49QGF-130-39-50|7340012|14|2874675.2|556586|5738|51642|1317|1951|723.26|66|1128.73|72|6032.29|16|946|-7742|63.2|-9219.3|118.5|79|79|79|79|0|19|79|4|0|0|19|79|4|0|1027|79|611|47|13800|29750|1064|3348|82207|164413|13489|22481|11|31|3|0
20260201|49QGF-131-39-50|7340012|21|2122752|28544|446|3568|77|89|1902.6|10|750.69|27|7186.98|1|1749|-12483|1430.8|-14892|1314|146|146|146|146|0|0|146|22|0|0|0|146|22|0|2190|146|1320|88|3666|90244|1322|3227|94949|189897|12325|20542|26|22|0|1
20260201|49QGF-132-39-50|7340010|1|3279564.8|1067444|15932|159320|3505|3983|339.79|22|1205.12|70|5230.51|29|1269|-10642|381.6|-12359.6|678.4|106|106|106|106|0|24|106|12|0|0|24|106|12|0|1378|106|832|64|38111|96100|842|1166|53689|107377|6151|10252|16|0|0|2
20260201|49QGF-133-39-50|7340011|8|1722572.8|742272|7732|61856|1819|2397|1702.62|70|1288.2|12|1120.16|55|717|-6306|168|-7494|72|60|60|60|60|23|18|60|8|9|28|18|60|8|12|720|60|432|36|14256|34536|1432|1172|73615|147229|9904|16507|8|31|9|1
20260201|49QGF-134-39-50|7340011|2|2939392|344979|4259|46849|675|1150|491.97|12|729.93|67|1918.86|16|789|-7135|759|-8269.8|587.4|66|66|66|66|29|0|66|10|12|35|0|66|10|15|990|66|600|40|31486|75684|1596|3177|92582|185164|12853|21422|11|1|0|4
20260201|49QGF-135-39-50|7340011|16|4300800|305300|6106|54954|813|1160|645.8|21|1352.97|29|7502.73|6|1937|-16358|579.6|-19271.7|354.2|161|161|161|161|0|33|161|10|0|0|33|161|10|0|2093|161|1261|97|15709|32350|889|2435|31165|62330|5351|8919|7|20|4|0
20260201|49QGF-136-39-50|7340011|20|2693222.4|370770|7270|65430|942|1309|1000.62|53|1676.27|49|5929.01|25|1947|-15617|1101.6|-18986.4|1198.8|162|162|162|162|0|0|162|16|0|0|0|162|16|0|2430|162|1455|97|42900|67228|1540|2564|191952|383903|18872|31454|26|30|5|0
20260201|49QGF-43-40-50|7340000|6|4300800|260820|8694|95634|287|696|1870.64|4|1536.21|78|8181.6|12|994|-8292|705.5|-9935.1|290.5|83|83|83|83|0|0|83|10|0|0|0|83|10|0|1245|83|750|50|34710|90020|939|723|94602|189204|20330|33883|16|20|4|2
20260201|49QGF-44-40-50|7340000|1|2747801.6|497637|7899|94788|2569|1738|2247.81|10|1168.47|2|7942.52|50|849|-6809|234.3|-8015.9|596.4|71|71|71|71|0|13|71|12|0|0|13|71|12|0|923|71|559|43|7800|45942|1204|525|27204|54407|2691|4485|26|22|2|6
20260201|49QGF-45-40-50|7340000|20|4300800|306480|15324|137916|414|766|1821.54|59|1269.34|32|3763.4|34|1645|-12700|1630.3|-15398.8|1986.5|137|137|137|137|0|0|137|10|0|0|0|137|10|0|2055|137|1230|82|16016|47096|894|1080|104495|208989|18109|30181|13|10|3|4
20260201|49QGF-46-40-50|7340000|17|2118758.4|61389|1077|11847|129|172|1074.45|64|196.66|44|1402.46|16|1870|-15569|1060.8|-17784|2059.2|156|156|156|156|0|13|156|19|0|0|13|156|19|0|2184|156|1316|94|35525|31401|134|3245|47159|94318|9680|16134|10|12|10|6
20260201|49QGF-47-40-50|7340000|11|4300800|170940|6105|48840|254|549|116.57|61|1779.1|2|3858.08|35|1267|-10346|943.4|-12391.4|869.2|106|106|106|106|0|3|106|13|0|0|3|106|13|0|1590|106|960|64|47060|77196|1036|325|73265|146530|14026|23377|14|21|8|5
20260201|49QGF-48-40-50|7340014|8|2022502.4|26838|497|4970|107|134|1889.17|22|1300.47|28|7454.37|68|1949|-16330|-275.4|-19067.4|842.4|162|162|162|162|0|60|162|4|0|0|60|162|4|0|1944|162|1164|97|11004|51037|247|1939|58245|116489|11474|19124|17|27|10|4
20260201|49QGF-49-40-50|7340014|6|4154572.8|163800|2520|25200|504|580|368.9|45|1542.13|28|2765.56|78|821|-6372|489.6|-7459.6|503.2|68|68|68|68|0|1|68|0|0|0|1|68|0|0|1020|68|615|41|50336|8680|1945|1971|19005|38010|3077|5128|10|5|10|4
20260201|49QGF-50-40-50|7340014|15|3443916.8|188426|4382|35056|256|570|1876.7|32|842.26|42|7089.63|16|1077|-9171|360|-11286|405|90|90|90|90|0|13|90|16|0|0|13|90|16|0|1260|90|756|54|44376|45864|624|408|98478|196956|18829|31382|30|18|7|6
20260201|49QGF-51-40-50|7340014|20|3607859.2|542494|14662|161282|1193|1906|1882.5|22|1621.52|37|6644.58|47|1297|-10714|961.2|-12495.6|1609.2|108|108|108|108|0|0|108|3|0|0|0|108|3|0|1620|108|975|65|45032|33348|1162|289|30058|60115|5635|9391|6|4|6|5
20260201|49QGF-52-40-50|7340014|5|4300800|182950|7318|87816|263|512|2344.29|17|195.79|20|3250.41|18|2145|-17560|1593.1|-21694.8|1557.3|179|179|179|179|0|0|179|26|0|0|0|179|26|0|2685|179|1605|107|14820|62104|229|1840|33751|67501|8042|13403|2|39|10|2
20260201|49QGF-53-40-50|7340014|10|2363392|362592|7554|75540|1148|1133|2246.79|43|252.92|12|4408.52|25|1491|-11110|954.8|-13144|793.6|124|124|124|124|0|0|124|17|0|0|0|124|17|0|1860|124|1110|74|28132|64848|880|1434|172654|345308|19222|32037|15|31|5|1
20260201|49QGF-54-40-50|7340014|21|3964518.4|129250|5170|46530|140|362|2187.49|25|225.44|19|229.62|55|1460|-11980|902.8|-13749.4|927.2|122|122|122|122|0|3|122|16|0|0|3|122|16|0|1830|122|1095|73|3458|7448|277|2025|48735|97470|12389|20648|30|16|6|2
20260201|49QGF-55-40-50|7340014|9|4300800|826732|14254|142540|2837|3421|1888.23|50|1853.63|34|2395.95|58|2181|-18218|-72.8|-21912.8|509.6|182|182|182|182|0|54|182|9|0|0|54|182|9|0|2366|182|1417|109|24024|11304|1467|1539|33916|67831|8425|14041|6|40|1|4
20260201|49QGF-56-40-50|7340014|7|4300800|249806|4234|46574|922|889|1540.99|11|691.41|39|5078.78|13|1685|-12418|-84|-15442|-490|140|140|140|140|0|38|140|72|0|0|38|140|72|0|1820|140|1092|84|8694|83575|1547|3811|57379|114758|13075|21792|17|7|7|1
20260201|49QGF-57-40-50|7340013|9|4300800|79391|2561|25610|271|282|2182.03|15|1088.32|46|1974.2|35|2268|-16878|567|-20147.4|-207.9|189|189|189|189|0|26|189|16|0|0|26|189|16|0|2646|189|1582|113|18672|11700|350|493|20503|41006|4799|7998|1|12|7|6
20260201|49QGF-58-40-50|7340013|8|3287040|337662|12987|129870|961|1169|1661.94|76|1327.06|69|5402.58|19|794|-5597|270.6|-6593.4|283.8|66|66|66|66|0|16|66|8|0|0|16|66|8|0|858|66|520|40|2438|52400|109|3474|55669|111337|13671|22785|15|36|5|3
20260201|49QGF-59-40-50|7340013|5|1779404.8|271174|3307|36377|1160|893|763.7|47|368.62|35|6516.91|24|870|-6840|-116.8|-8197.9|-365|73|73|73|73|0|25|73|37|0|0|25|73|37|0|876|73|528|44|9108|41616|1268|1778|185235|370470|21123|35205|16|2|9|0
20260201|49QGF-60-40-50|7340013|24|3054080|245544|6296|56664|1037|1007|1905.26|65|390.64|61|5807.93|48|1118|-8314|18.6|-10546.2|65.1|93|93|93|93|0|26|93|55|0|0|26|93|55|0|1209|93|728|56|14652|96000|1789|2428|56556|113112|17334|28890|16|32|2|3
20260201|49QGF-61-40-50|7340013|23|4300800|374412|9132|73056|884|1096|2265.39|23|509.12|23|7159.79|46|1262|-9933|1365|-12211.5|1816.5|105|105|105|105|0|0|105|17|0|0|0|105|17|0|1575|105|945|63|46306|95536|1957|1093|63951|127902|8224|13707|9|33|7|5
20260201|49QGF-62-40-50|7340013|23|4300800|56592|1572|18864|191|204|791.66|34|272.22|46|1722.87|47|1232|-9476|185.4|-11659.6|741.6|103|103|103|103|0|18|103|22|0|0|18|103|22|0|1442|103|868|62|44232|72644|518|1044|49257|98514|10763|17939|7|33|10|1
20260201|49QGF-63-40-50|7340003|12|2501734.4|1153529|12961|129610|4718|3888|1029.49|26|333.86|73|7603.82|15|997|-8092|232.4|-9885.3|107.9|83|83|83|83|0|23|83|14|0|0|23|83|14|0|1079|83|650|50|39445|16050|1378|2618|149816|299631|18937|31562|15|32|7|2
20260201|49QGF-64-40-50|7340003|5|2297856|541920|6774|81288|1731|1897|1913.5|33|666.85|1|6312|56|448|-3889|318.2|-4721.2|273.8|37|37|37|37|13|0|37|6|5|16|0|37|6|7|555|37|330|22|30992|74620|522|1902|61375|122750|7884|13140|3|25|4|5
20260201|49QGF-65-40-50|7340003|12|2474803.2|634422|7377|59016|1906|1844|1823.55|69|826.69|59|7685.59|66|2189|-15907|891.8|-19073.6|1073.8|182|182|182|182|0|13|182|24|0|0|13|182|24|0|2548|182|1526|109|5275|29268|934|1544|125114|250228|17663|29439|20|26|7|2
20260201|49QGF-66-40-50|7340003|5|2411827.2|505644|5812|69744|1304|1685|2294.83|53|974.28|62|3264.2|64|180|-1563|223.5|-1795.5|264|15|15|15|15|0|0|15|2|0|0|0|15|2|0|225|15|135|9|21554|79548|826|716|29747|59494|4881|8135|18|5|9|2
20260201|49QGF-67-40-50|7340003|21|2080665.6|138591|1711|15399|433|496|1574.25|72|1362.82|37|5193.88|36|2331|-19866|2037|-23493.4|2192.2|194|194|194|194|0|0|194|12|0|0|0|194|12|0|2910|194|1740|116|48828|50428|1095|1809|116891|233782|11726|19544|0|25|4|4
20260201|49QGF-68-40-50|7340003|19|2869760|496930|7099|78089|1843|2059|412.89|39|1445.72|16|2174.4|59|2039|-16405|697|-20298|476|170|170|170|170|0|36|170|28|0|0|36|170|28|0|2210|170|1326|102|31303|51525|543|3288|87310|174619|12549|20915|13|19|5|2
20260201|49QGF-69-40-50|7340003|21|2119884.8|470848|8408|75672|1128|1598|1885.76|3|453.07|62|5713.82|52|1289|-10069|674.1|-11834.2|1005.8|107|107|107|107|0|1|107|5|0|0|1|107|5|0|1605|107|960|64|29822|70280|547|3835|165026|330052|18777|31295|17|8|0|6
20260201|49QGF-70-40-50|7340003|3|2566963.2|687240|11454|114540|2451|2291|1586.27|28|700.67|43|3815.61|33|122|-1000|84|-1149|67|10|10|10|10|0|0|10|2|0|0|0|10|2|0|150|10|90|6|27690|53900|1511|3433|68920|137840|10028|16713|30|40|10|3
20260201|49QGF-71-40-50|7340004|13|3220275.2|417430|6422|77064|632|1477|122.96|78|1026.55|5|2757.41|47|835|-8722|770|-9905|868|70|70|70|70|61|0|70|4|24|73|0|70|4|31|1050|70|630|42|12246|83804|324|3323|97228|194455|14497|24162|19|29|3|6
20260201|49QGF-72-40-50|7340004|17|4130918.4|734256|15297|168267|3180|2600|1390.34|61|1545.22|49|6540.35|45|546|-4232|340.4|-5303.8|450.8|46|46|46|46|0|0|46|4|0|0|0|46|4|0|690|46|420|28|51766|65380|407|1373|64768|129535|8671|14451|22|29|10|1
20260201|49QGF-73-40-50|7340004|17|4300800|354492|9847|98470|995|985|1739.85|67|1863.56|42|200.82|73|521|-3676|485.9|-4579.5|176.3|43|43|43|43|0|0|43|1|0|0|0|43|1|0|645|43|390|26|49400|96544|1462|1554|23853|47706|5040|8400|1|1|0|6
20260201|49QGF-74-40-50|7340004|10|2613760|132790|2710|27100|328|379|2295.7|18|993.95|26|8212.24|36|730|-5612|549|-7076|219.6|61|61|61|61|0|0|61|4|0|0|0|61|4|0|915|61|555|37|11206|21168|1389|3360|86607|173213|10289|17149|29|22|6|2
20260201|49QGF-75-40-50|7340004|22|4300800|135260|6763|74393|223|338|96.77|35|1090.94|15|7737.16|18|2115|-14714|2534.4|-17617.6|1742.4|176|176|176|176|0|0|176|3|0|0|0|176|3|0|2640|176|1590|106|16250|67900|356|3040|76761|153522|14428|24047|6|21|10|4
20260201|49QGF-76-40-50|7340004|24|4300800|98100|3924|31392|173|275|580.41|20|510.02|55|166.46|37|1589|-12474|1729.2|-15351.6|1280.4|132|132|132|132|0|0|132|9|0|0|0|132|9|0|1980|132|1185|79|49348|88620|529|3030|96397|192794|15580|25967|20|13|3|2
20260201|49QGF-77-40-50|7340004|11|4019507.2|681450|13629|136290|1717|2044|1299.45|79|4.95|66|6131.85|42|1496|-12100|875|-14275|600|125|125|125|125|0|5|125|19|0|0|5|125|19|0|1875|125|1125|75|3825|45576|200|3477|125376|250752|16847|28078|24|13|1|5
20260201|49QGF-78-40-50|7340004|20|3636121.6|321900|6438|64380|1191|966|1548.96|57|800|1|6155.79|8|1040|-8248|861.3|-9970.2|835.2|87|87|87|87|0|0|87|8|0|0|0|87|8|0|1305|87|780|52|12116|77056|1012|3148|166857|333714|17996|29994|17|20|1|6
20260201|49QGF-79-40-50|7340004|20|2432614.4|469805|13423|161076|1224|1342|1137.92|36|333.21|54|6218.24|32|1535|-11520|1561.6|-14502.4|1075.2|128|128|128|128|0|0|128|17|0|0|0|128|17|0|1920|128|1155|77|43082|107744|567|3781|60677|121353|7633|12721|22|21|7|2
20260201|49QGF-80-40-50|7340004|22|1844633.6|569120|7114|64026|845|1921|1242.14|52|1122.07|13|6285.9|8|2119|-18904|2513.4|-21611.7|2000.1|177|177|177|177|59|0|177|8|24|71|0|177|8|30|2655|177|1590|106|42198|89376|617|1939|49955|99909|5145|8575|10|30|2|5
20260201|49QGF-81-40-50|7340004|21|4300800|225504|4698|56376|665|705|402.79|13|1692.9|65|6619.35|20|138|-1180|111.6|-1352.4|78|12|12|12|12|0|0|12|2|0|0|0|12|2|0|180|12|105|7|15418|12572|791|2010|131846|263691|22546|37576|1|3|6|3
20260201|49QGF-82-40-50|7340004|3|4069683.2|393380|15130|166430|982|1059|4.54|24|1259.42|79|4054.43|70|95|-720|76|-872.8|56|8|8|8|8|0|0|8|1|0|0|0|8|1|0|120|8|75|5|6240|42644|1761|3443|45145|90290|6145|10241|10|39|9|6
20260201|49QGF-83-40-50|7340005|2|2829926.4|342515|5615|56150|1179|1291|1186.02|16|407.38|56|7132.34|74|2343|-20806|507|-24160.5|-682.5|195|195|195|195|85|43|195|34|34|102|43|195|34|43|2535|195|1521|117|15272|43850|1314|284|119783|239565|15259|25432|20|12|6|5
20260201|49QGF-84-40-50|7340005|4|1292390.4|323616|3371|40452|930|1112|889.18|25|420.36|25|2580.05|64|494|-4899|487.9|-5604.7|606.8|41|41|41|41|29|0|41|4|12|35|0|41|4|15|615|41|375|25|29640|81900|1964|1246|29931|59862|4842|8070|24|23|6|0
20260201|49QGF-85-40-50|7340005|11|2947686.4|627921|9967|89703|1803|2093|1728.93|12|1430.15|52|6844.51|77|1063|-9114|720.9|-10653.3|720.9|89|89|89|89|0|1|89|10|0|0|1|89|10|0|1335|89|795|53|16406|10752|1743|3976|71923|143845|10516|17526|19|32|5|5
20260201|49QGF-86-40-50|7340005|11|2093772.8|183645|4081|40810|122|612|2222.99|4|1685.48|68|4953.51|32|704|-6626|436.6|-7699.5|218.3|59|59|59|59|30|0|59|6|12|36|0|59|6|15|885|59|525|35|17004|26236|1718|3285|94677|189354|20867|34778|30|15|10|5
20260201|49QGF-87-40-50|7340005|24|2894643.2|330072|6472|51776|880|1165|1328.32|31|103.56|54|7628.64|55|511|-4309|464.4|-5039.6|430|43|43|43|43|0|0|43|5|0|0|0|43|5|0|645|43|390|26|42120|82824|1006|3500|42417|84833|7174|11956|28|8|9|2
20260201|49QGF-88-40-50|7340005|6|1439232|641698|9038|72304|954|2802|1572.08|61|1475.15|57|1737.33|71|997|-9686|1087.3|-11113.7|805.1|83|83|83|83|59|0|83|14|24|71|0|83|14|30|1245|83|750|50|14820|29120|529|2323|100026|200052|16231|27052|28|24|3|3
20260201|49QGF-89-40-50|7340005|11|1912934.4|555310|7933|63464|552|1587|214.6|3|1898.71|66|6664.82|26|687|-6447|416.1|-7335.9|501.6|57|57|57|57|32|3|57|3|13|38|3|57|3|16|855|57|510|34|18475|73359|1346|1766|11059|22117|2209|3682|13|16|3|3
20260201|49QGF-90-40-50|7340005|2|4300800|37962|999|9990|84|140|1231.62|79|1320.15|76|7501.36|4|2202|-18584|920|-22208.8|570.4|184|184|184|184|0|9|184|14|0|0|9|184|14|0|2760|184|1650|110|15225|95580|1655|3638|87394|174788|19824|33040|22|0|4|3
20260201|49QGF-91-40-50|7340005|7|1830809.6|317152|3604|28832|793|1225|1212.36|2|1799.96|63|4994.45|38|1921|-17360|-272|-20864|464|160|160|160|160|69|51|160|3|28|83|51|160|3|35|1920|160|1152|96|3652|69192|1498|503|8206|16412|1606|2676|8|24|1|3
20260201|49QGF-92-40-50|7340005|7|1432166.4|214592|3353|33530|396|838|909.21|26|364.34|25|8122.39|47|1621|-16119|472.5|-18738|540|135|135|135|135|95|29|135|13|38|114|29|135|13|48|1755|135|1053|81|3634|6100|1978|2918|117063|234125|22106|36843|18|17|4|1
20260201|49QGF-93-40-50|7340005|8|2067968|471420|7857|70713|212|1414|107.78|47|695.09|13|1558.87|3|919|-9063|677.6|-10618.3|962.5|77|77|77|77|52|1|77|10|21|62|1|77|10|26|1155|77|690|46|40092|6048|637|3082|10110|20220|1733|2888|17|18|1|6
20260201|49QGF-94-40-50|7340005|12|3324006.4|530706|12342|148104|1377|1851|979.56|66|527.89|0|4986.14|16|1630|-13382|1142.4|-16578.4|1482.4|136|136|136|136|0|2|136|1|0|0|2|136|1|0|2040|136|1230|82|43524|27160|179|3060|29510|59020|5258|8764|21|23|9|3
20260201|49QGF-95-40-50|7340006|17|3399577.6|712313|14537|116296|1837|3053|1774.66|0|709.17|69|1824.48|11|2188|-18873|218.4|-22622.6|-345.8|182|182|182|182|0|39|182|9|0|0|39|182|9|0|2366|182|1417|109|42872|97075|261|1218|32676|65351|8612|14353|24|23|6|1
20260201|49QGF-96-40-50|7340006|23|3270758.4|148980|7449|81939|246|372|988.46|40|1713.63|69|8099.52|72|754|-5846|825.3|-7150.5|680.4|63|63|63|63|0|0|63|3|0|0|0|63|3|0|945|63|570|38|51844|69440|295|607|386|771|463|771|19|21|2|3
20260201|49QGF-97-40-50|7340006|17|4093030.4|79050|2550|20400|133|306|149.43|71|1857.36|47|1002.01|53|1769|-14435|617.4|-17581.2|690.9|147|147|147|147|0|27|147|9|0|0|27|147|9|0|1911|147|1144|88|2520|46930|1314|432|4852|9703|2711|4518|15|29|8|5
20260201|49QGF-98-40-50|7340006|20|4141875.2|349452|10278|123336|370|1131|257.5|46|1382.29|66|3833.43|72|1508|-13091|1575|-14893.2|1965.6|126|126|126|126|8|0|126|1|3|10|0|126|1|4|1890|126|1140|76|21788|25368|944|3334|54391|108781|13285|22142|12|36|0|2
20260201|49QGF-99-40-50|7340006|23|4300800|329920|8248|65984|370|1155|69.45|72|954.59|45|6333.86|28|1698|-14811|710|-17182|724.2|142|142|142|142|6|17|142|3|2|7|17|142|3|3|1988|142|1190|85|9950|10935|194|2016|17909|35817|4147|6911|9|40|2|4
20260201|49QGF-100-40-50|7340007|23|1497088|455060|7460|82060|246|1417|346.2|10|461.98|30|6438.81|28|277|-2631|241.5|-3111.9|310.5|23|23|23|23|15|0|23|3|6|18|0|23|3|8|345|23|210|14|20722|95816|1258|3241|24017|48034|9780|16300|27|28|0|5
20260201|49QGF-101-40-50|7340007|12|2386329.6|265876|10226|102260|307|716|1182.88|55|1218.58|76|2808.47|72|347|-2854|400.2|-3268.3|368.3|29|29|29|29|0|0|29|0|0|0|0|29|0|0|435|29|255|17|32188|51492|1549|3272|2906|5812|1956|3260|6|38|8|6
